,Affiliation,Name,google_scholar_id
3566,Rutgers_University_New_Brunswick,Herbert Neuberger,A_WCQcEAAAAJ
3567,Rutgers_University_New_Brunswick,Seongshik Oh,l7AGAOwAAAAJ
3568,Rutgers_University_New_Brunswick,Jedediah H. Pixley,Uya7zR4AAAAJ
3569,Rutgers_University_New_Brunswick,Vitaly Podzorov,KGK3D2IAAAAJ
3570,Rutgers_University_New_Brunswick,Carlton Pryor,None
3571,Rutgers_University_New_Brunswick,Karin M. Rabe,bDGbEV8AAAAJ
3572,Rutgers_University_New_Brunswick,Sylvie Rangan,Qb-Ez4sAAAAJ
3573,Rutgers_University_New_Brunswick,Ronald D. Ransome,None
3574,Rutgers_University_New_Brunswick,Ronald M. Rockmore,None
3575,Rutgers_University_New_Brunswick,Charles M. Ruggieri,None
3576,Rutgers_University_New_Brunswick,Sevil Salur,3VpkJSAAAAAJ
3577,Rutgers_University_New_Brunswick,Stephen Schnetzer,None
3578,Rutgers_University_New_Brunswick,Jerry A. Sellwood,None
3579,Rutgers_University_New_Brunswick,Anirvan M. Sengupta,pnVpHL0AAAAJ
3580,Rutgers_University_New_Brunswick,Joel A. Shapiro,None
3581,Rutgers_University_New_Brunswick,David Shih,JombV-UAAAAJ
3582,Rutgers_University_New_Brunswick,Sunil Somalwar,None
3583,Rutgers_University_New_Brunswick,Rachel Somerville,uwbs_h0AAAAJ
3584,Rutgers_University_New_Brunswick,Scott Thomas,YeQYQ1oAAAAJ
3585,Rutgers_University_New_Brunswick,David Vanderbilt,7DWSCGgAAAAJ
3586,Rutgers_University_New_Brunswick,Theodore B. Williams,None
3587,Rutgers_University_New_Brunswick,Weida Wu,57y8LnIAAAAJ
3588,Rutgers_University_New_Brunswick,Emil Yuzbashyan,zh8qIMYAAAAJ
3589,Rutgers_University_New_Brunswick,Larry Zamick,None
3590,Rutgers_University_New_Brunswick,Frank M. Zimmermann,None
3591,University_of_Iowa,David R. Andersen,ykQBGwsAAAAJ
3592,University_of_Iowa,Thomas F. Boggess,None
3593,University_of_Iowa,Adrian Elcock,i7ENStwAAAAJ
3594,University_of_Iowa,Michael E. Flatté,g-sAMYIAAAAJ
3595,University_of_Iowa,John A. Goree,0Rq9KiYAAAAJ
3596,University_of_Iowa,Richard Hichwa,None
3597,University_of_Iowa,Philip E. Kaaret,None
3598,University_of_Iowa,Craig A. Kletzing,QPn80C8AAAAJ
3599,University_of_Iowa,Cornelia C. Lang,None
3600,University_of_Iowa,Usha Mallik,None
3601,University_of_Iowa,Robert L. Merlino,None
3602,University_of_Iowa,Yannick Meurice,SviEchQAAAAJ
3603,University_of_Iowa,Jane M. Nachtman,None
3604,University_of_Iowa,Yasar Onel,None
3605,University_of_Iowa,Wayne N. Polyzou,None
3606,University_of_Iowa,John P. Prineas,None
3607,University_of_Iowa,Mary Hall Reno,None
3608,University_of_Iowa,Vincent G. J. Rodgers,None
3609,University_of_Iowa,Jack D. Scudder,None
3610,University_of_Iowa,Frederick N. Skiff,None
3611,University_of_Iowa,Steven R. Spangler,None
3612,University_of_Iowa,Jun Wang,Cx8pPgsAAAAJ
3613,University_of_Iowa,Markus Wohlgenannt,None
3614,University_of_Utah,Rasha Abbasi,None
3615,University_of_Utah,Udara Abeysekara,None
3616,University_of_Utah,Tareq Abu-Zayyad,None
3617,University_of_Utah,David Ailion,None
3618,University_of_Utah,Lauren Barth-Cohen,kF9eWnMAAAAJ
3619,University_of_Utah,Ramón Barthelemy,None
3620,University_of_Utah,John Belz,tCC0Vl4AAAAJ
3621,University_of_Utah,Doug Bergman,nGjMRrQAAAAJ
3622,University_of_Utah,Christoph Boehme,GpyWuq8AAAAJ
3623,University_of_Utah,Ben Bromley,None
3624,University_of_Utah,Joel Brownstein,Yr5IIFEAAAAJ
3625,University_of_Utah,Tabitha Buehler,None
3626,University_of_Utah,George Cassiday,None
3627,University_of_Utah,Kyle Dawson,--aMu6QAAAAJ
3628,University_of_Utah,Shanti Deemyad,None
3629,University_of_Utah,John DeFord,None
3630,University_of_Utah,Claudia De Grandi,Ol2vJ-gAAAAJ
3631,University_of_Utah,Vikram Deshpande,4FH8WBQAAAAJ
3632,University_of_Utah,Carleton DeTar,pJHLe2wAAAAJ
3633,University_of_Utah,Alexei Efros,d97bGd8AAAAJ
3634,University_of_Utah,Jordan Gerton,None
3635,University_of_Utah,Paolo Gondolo,gSjG1mUAAAAJ
3636,University_of_Utah,Frank Harris,niBCFGQAAAAJ
3637,University_of_Utah,Richard Ingebretsen,None
3638,University_of_Utah,Charlie Jui,None
3639,University_of_Utah,David Kieda,5oemoM8AAAAJ
3640,University_of_Utah,Karel Kuchar,None
3641,University_of_Utah,Evan Lafalce,None
3642,University_of_Utah,Gernot Laicher,None
3643,University_of_Utah,Stephan LeBohec,None
3644,University_of_Utah,Sarah Li,rUSN4U0AAAAJ
3645,University_of_Utah,John Lupton,None
3646,University_of_Utah,Hans Malissa,L9aguC0AAAAJ
3647,University_of_Utah,John Matthews,fma72s8AAAAJ
3648,University_of_Utah,Dan Mattis,None
3649,University_of_Utah,Eugene Mishchenko,P9NCgWEAAAAJ
3650,University_of_Utah,Tino Nyawelo,None
3651,University_of_Utah,Bill Ohlsen,None
3652,University_of_Utah,Anthony Pantziris,None
3653,University_of_Utah,Mikhail (Misha) Raikh,None
3654,University_of_Utah,801-583-4907 H,None
3655,University_of_Utah,Andrey Rogachev,nYvz2JUAAAAJ
3656,University_of_Utah,Carsten Rott,qUKa_G4AAAAJ
3657,University_of_Utah,801-466-6380 H,None
3658,University_of_Utah,Saveez Saffarian,iYtiEfkAAAAJ
3659,University_of_Utah,Pearl Sandick,36aHNOoAAAAJ
3660,University_of_Utah,Anil Seth,3eJCZCkAAAAJ
3661,University_of_Utah,Pierre Sokolsky,None
3662,University_of_Utah,Wayne Springer,None
3663,University_of_Utah,Oleg Starykh,1yW1cZcAAAAJ
3664,University_of_Utah,Christopher Stone,kX3N8_kAAAAJ
3665,University_of_Utah,Bill Sutherland,fKwq9YgAAAAJ
3666,University_of_Utah,Orest Symko,None
3667,Baylor_University,Dr. Dwight P. Russell,None
3668,Baylor_University,Dr. Wickramasinghe Ariyasinghe,None
3669,Baylor_University,Dr. Andrew Brinkerhoff,None
3670,Baylor_University,Dr. Gerald B. Cleaver,None
3671,Baylor_University,Dr. Jay R. Dittmann,None
3672,Baylor_University,Dr. Barbara Castanheira Endl,None
3673,Baylor_University,Prof. Randy Hall,tfsXwHUAAAAJ
3674,Baylor_University,Dr. Kenichi Hatakeyama,None
3675,Baylor_University,Dr. David Hilton,lq0gRoIAAAAJ
3676,Baylor_University,Dr. Truell Hyde,None
3677,Baylor_University,Dr. Howard Lee,None
3678,Baylor_University,Dr. Lorin Swint Matthews,None
3679,Baylor_University,Dr. Ray Nazzario,None
3680,Baylor_University,Dr. Jeffrey S. Olafsen,None
3681,Baylor_University,Dr. Kenneth T. Park,None
3682,Baylor_University,Prof. G. Edward Schaub,None
3683,Baylor_University,Dr. Marlan Scully,None
3684,Baylor_University,Dr. John Vasut,None
3685,Baylor_University,Dr. Anzhong Wang,None
3686,Baylor_University,Dr. B. F. L. Ward,None
3687,Baylor_University,Dr. Walter Wilcox,None
3688,Baylor_University,Dr. Yumei Wu,None
3689,Baylor_University,Dr. Zhenrong Zhang,None
3690,Arizona_State_University,Gary Adams,WwC1BAgAAAAJ
3691,Arizona_State_University,Ricardo Alarcon,bXEc-SkAAAAJ
3692,Arizona_State_University,Matthew Baumgart,None
3693,Arizona_State_University,Oliver Beckstein,4BfuubAAAAAJ
3694,Arizona_State_University,Andrei Belitsky,L0BamQ8AAAAJ
3695,Arizona_State_University,Peter Bennett,rQ3hUHcAAAAJ
3696,Arizona_State_University,Ralph Chamberlin,A76nrKwAAAAJ
3697,Arizona_State_University,Carl Covatto,None
3698,Arizona_State_University,Robert Culbertson,None
3699,Arizona_State_University,Paul Davies,vd0wrmQAAAAJ
3700,Arizona_State_University,Jeffery Drucker,None
3701,Arizona_State_University,Michael Dugger,G-hfX6gAAAAJ
3702,Arizona_State_University,Damien Easson,0bqrSLQAAAAJ
3703,Arizona_State_University,Onur Erten,6ybYW3QAAAAJ
3704,Arizona_State_University,William Graves,enr0MQgAAAAJ
3705,Arizona_State_University,Rizal Fajar Hariadi,None
3706,Arizona_State_University,Nicole Herbots,fUVdu6gAAAAJ
3707,Arizona_State_University,Arlinda Hill,None
3708,Arizona_State_University,Cynthia Keeler,4hjquQ4AAAAJ
3709,Arizona_State_University,Richard Kirian,v6jFQDAAAAAJ
3710,Arizona_State_University,Richard Lebed,None
3711,Arizona_State_University,Stuart Lindsay,K7wXsg0AAAAJ
3712,Arizona_State_University,Jingyue Liu,CmqKfzkAAAAJ
3713,Arizona_State_University,Cecilia Lunardini,fDg55DQAAAAJ
3714,Arizona_State_University,Robert Marzke,None
3715,Arizona_State_University,Dmitry Matyushov,Boj8YBkAAAAJ
3716,Arizona_State_University,Philip Mauskopf,5KSE7goAAAAJ
3717,Arizona_State_University,Martha McCartney,bUM8qKkAAAAJ
3718,Arizona_State_University,Jose Menendez,qD-O64UAAAAJ
3719,Arizona_State_University,Robert Nemanich,TqIwqpUAAAAJ
3720,Arizona_State_University,Banu Ozkan,Y4mtEasAAAAJ
3721,Arizona_State_University,Maulik Parikh,None
3722,Arizona_State_University,Xihong Peng,y3JNIdsAAAAJ
3723,Arizona_State_University,Fernando Ponce,co2VcnIAAAAJ
3724,Arizona_State_University,Steve Presse,2-nC-jUAAAAJ
3725,Arizona_State_University,Quan Qing,CtGBKt4AAAAJ
3726,Arizona_State_University,Peter Rez,-NsQ58wAAAAJ
3727,Arizona_State_University,Barry Ritchie,uqKYr5IAAAAJ
3728,Arizona_State_University,Robert Ros,WlQo8a0AAAAJ
3729,Arizona_State_University,Antia Sanchez Botana,None
3730,Arizona_State_University,Kevin Schmidt,QhS-LKIAAAAJ
3731,Arizona_State_University,Douglas Shepherd,q1NsNm4AAAAJ
3732,Arizona_State_University,Igor Shovkovy,0lTba7gAAAAJ
3733,Arizona_State_University,Arunima Singh,lm7vc1sAAAAJ
3734,Arizona_State_University,David Smith,G1V0-_sAAAAJ
3735,Arizona_State_University,John Spence,UxmHb8sAAAAJ
3736,Arizona_State_University,Maxim Sukharev,7HkylvgAAAAJ
3737,Arizona_State_University,Samuel Teitelbaum,02kC_5oAAAAJ
3738,Arizona_State_University,Michael Thorpe,JkbiOhgAAAAJ
3739,Arizona_State_University,Michael Treacy,Kt3fEVIAAAAJ
3740,Arizona_State_University,Kong-Thon Tsen,None
3741,Arizona_State_University,Tanmay Vachaspati,uOrMJpcAAAAJ
3742,Arizona_State_University,Sara Vaiana,Eej3pusAAAAJ
3743,Arizona_State_University,Uwe Weierstall,VbnK3ccAAAAJ
3744,Arizona_State_University,Frank Wilczek,mzSv5kgAAAAJ
3745,Arizona_State_University,Per Aannestad,None
3746,Arizona_State_University,Raghunath Acharya,LgZKj-UAAAAJ
3747,Arizona_State_University,Ernst Bauer,None
3749,Arizona_State_University,David Hestenes,None
3750,Arizona_State_University,Richard Jacob,nBAzpm0AAAAJ
3751,Arizona_State_University,William Kaufmann,5ZMeAxoAAAAJ
3753,Arizona_State_University,John Page,2XymNBEAAAAJ
3755,Arizona_State_University,Ig Tsong,gq1oNDUAAAAJ
3756,Arizona_State_University,Bill Tillery,None
3757,Arizona_State_University,John Venables,zmnMJo0AAAAJ
3758,The_University_of_Alabama,Paulo Araujo,-sNnhsgAAAAJ
3759,The_University_of_Alabama,Jeremy Bailin,None
3760,The_University_of_Alabama,Sergio Fabi,None
3761,The_University_of_Alabama,Sergei V. Gleyzer,None
3762,The_University_of_Alabama,Benjamin C. Harms,None
3763,The_University_of_Alabama,Adam J. Hauser,LfPWmK8AAAAJ
3764,The_University_of_Alabama,Conor Henderson,uZnUqZ4AAAAJ
3765,The_University_of_Alabama,Jimmy A. Irwin,None
3766,The_University_of_Alabama,Matthias Kaminski,ujXQVKwAAAAJ
3767,The_University_of_Alabama,William C. Keel,None
3768,The_University_of_Alabama,Patrick R. LeClair,None
3769,The_University_of_Alabama,Gary J. Mankey,None
3770,The_University_of_Alabama,Claudia K.A. Mewes,None
3771,The_University_of_Alabama,Tim Mewes,LrbvEacAAAAJ
3772,The_University_of_Alabama,Preethi Nair,FjZSRRMAAAAJ
3773,The_University_of_Alabama,Nobuchika Okada,None
3774,The_University_of_Alabama,Igor Ostrovskiy,DJKEVCMAAAAJ
3775,The_University_of_Alabama,Andreas Piepke,6ov7GEgAAAAJ
3776,The_University_of_Alabama,Paolo Rumerio,None
3777,The_University_of_Alabama,Marcos Santander,9iAFnNoAAAAJ
3778,The_University_of_Alabama,Rainer Schad,oLwY27sAAAAJ
3779,The_University_of_Alabama,Georg Schwiete,None
3780,The_University_of_Alabama,Murray Silverstone,None
3781,The_University_of_Alabama,Ion Stancu,1zYHIp0AAAAJ
3782,The_University_of_Alabama,Allen B. Stern,None
3783,The_University_of_Alabama,Patrick A. Toale,None
3784,The_University_of_Alabama,Dean Townsley,None
3785,The_University_of_Alabama,Wang-Kong Tse,FOCFuB4AAAAJ
3786,The_University_of_Alabama,Raymond E. White,None
3787,The_University_of_Alabama,Dawn R. Williams,None
3788,University_of_Arizona,Alex Burant,None
3789,University_of_Arizona,Elliott Cheu,EH2LUukAAAAJ
3790,University_of_Arizona,Keith R. Dienes,None
3791,University_of_Arizona,Sean Fleming,-LpQ89IAAAAJ
3792,University_of_Arizona,Sam Gralla,pxUR8_gAAAAJ
3793,University_of_Arizona,Mohammed Hassan,oQSQ7DQAAAAJ
3794,University_of_Arizona,Shawn Jackson,THKGTx8AAAAJ
3795,University_of_Arizona,Ken Johns,tV32RXkAAAAJ
3796,University_of_Arizona,Tai Kong,G-c_YRAAAAAJ
3797,University_of_Arizona,Elisabeth Krause,xdThFzhYq8oC
3798,University_of_Arizona,Andrei Lebed,nIMF8XgAAAAJ
3799,University_of_Arizona,Brian LeRoy,KSjQ_EcAAAAJ
3800,University_of_Arizona,Srin Manne,None
3801,University_of_Arizona,Sumit Mazumdar,Z0HSzPgAAAAJ
3802,University_of_Arizona,Stefan Meinel,Cbr7C_QAAAAJ
3803,University_of_Arizona,Fulvio Melia,iqGLnVEAAAAJ
3804,University_of_Arizona,Drew Milsom,None
3805,University_of_Arizona,Cherry Murray,None
3806,University_of_Arizona,Johann Rafelski,7GzPpUgAAAAJ
3807,University_of_Arizona,Eduardo Rozo,7sxdrqoAAAAJ
3808,University_of_Arizona,John Rutherfoord,izg65G0AAAAJ
3809,University_of_Arizona,Arvinder Sandhu,xl8XtWoAAAAJ
3810,University_of_Arizona,Ina Sarcevic,None
3811,University_of_Arizona,John Schaibley,xniUWcYAAAAJ
3812,University_of_Arizona,Charles Stafford,8KbOEBsAAAAJ
3813,University_of_Arizona,Shufang Su,None
3814,University_of_Arizona,Bira van Kolck,None
3815,University_of_Arizona,Erich Varnes,None
3816,University_of_Arizona,Koen Visscher,Tlqz23MAAAAJ
3817,University_of_Arizona,Weigang Wang,H_Dup6YAAAAJ
3818,University_of_Arizona,Charles Wolgemuth,None
3819,University_of_Arizona,Shufeng Zhang,uwGBWlUAAAAJ
3820,University_of_Arkansas,Salvador Barraza-Lopez,7yXuFLUAAAAJ
3821,University_of_Arkansas,Laurent Bellaiche,p-kVisQAAAAJ
3822,University_of_Arkansas,Hugh Churchill,mTz6GK0AAAAJ
3823,University_of_Arkansas,Huaxiang Fu,None
3824,University_of_Arkansas,Julio R. Gea-Banacloche,None
3825,University_of_Arkansas,William G. Harter,None
3826,University_of_Arkansas,Jin Hu,mCjNN7kAAAAJ
3827,University_of_Arkansas,Tacy Marie Joffe Minor,None
3828,University_of_Arkansas,Daniel John Kennefick,None
3829,University_of_Arkansas,Julia Dusk Kennefick,None
3830,University_of_Arkansas,Pradeep Kumar,OGfMf3MAAAAJ
3831,University_of_Arkansas,Bret Darby Lehmer,None
3832,University_of_Arkansas,Jiali Li,feX1fWAAAAAJ
3833,University_of_Arkansas,Bothina H. Manasreh,None
3834,University_of_Arkansas,Yousra Nahas,None
3835,University_of_Arkansas,Hiro Nakamura,None
3836,University_of_Arkansas,William Oliver III,None
3837,University_of_Arkansas,Sergei Prokhorenko,DmpYB40AAAAJ
3838,University_of_Arkansas,Sergey Prosandeev,None
3839,University_of_Arkansas,Gregory J. Salamo,None
3840,University_of_Arkansas,Woodrow L. Shew,None
3841,University_of_Arkansas,Surendra P. Singh,JR_JZCAAAAAJ
3842,University_of_Arkansas,Tamara D. Snyder,None
3843,University_of_Arkansas,Paul M. Thibado,TT237XUAAAAJ
3844,University_of_Arkansas,Reeta Vyas,EBqQ4pYAAAAJ
3845,University_of_Arkansas,Yong Wang,743sy1MAAAAJ
3846,University_of_Arkansas,Rick Wise,None
3847,University_of_Arkansas,Min Xiao,7flYe7YAAAAJ
3848,Miami_University,Herbert Jaeger,0uztVbMAAAAJ
3849,Miami_University,Steve Alexander,uQTSfHkAAAAJ
3850,Miami_University,Samir Bali,qsatNgIAAAAJ
3851,Miami_University,S. Burçin Bayram,None
3852,Miami_University,Christopher Beer,8tlFNUgAAAAJ
3853,Miami_University,Jennifer Blue,jzc8TMsAAAAJ
3854,Miami_University,Gregory Crawford,q96WOZkAAAAJ
3855,Miami_University,Renate Crawford,None
3856,Miami_University,Khalid Eid,Y5vrQCsAAAAJ
3857,Miami_University,Carol Fabby,None
3858,Miami_University,Mahmud Khan,gViFLwMAAAAJ
3859,Miami_University,Imran Mirza,mwElZfUAAAAJ
3860,Miami_University,Anthony Rapp,1FMQxW4AAAAJ
3861,Miami_University,E. Carlo Samson,rZaEqrEAAAAJ
3862,Miami_University,Paul Urayama,Q_Sb8QkAAAAJ
3863,Miami_University,Karthik Vishwanath,1o8qBk4AAAAJ
3864,University_of_Missouri,Guang Bian,v6Zlx1oAAAAJ
3866,University_of_Missouri,Shi-Jie Chen,Bmt5uCcAAAAJ
3868,University_of_Missouri,Suchi Guha,G_sJJ8gAAAAJ
3870,University_of_Missouri,Kattesh V. Katti,k3Jll3UAAAAJ
3872,University_of_Missouri,Sergei Kopeikin,ATqskhQAAAAJ
3874,University_of_Missouri,Ioan Kosztin,kMJie_gAAAAJ
3876,University_of_Missouri,Paul F. Miceli,None
3878,University_of_Missouri,Wouter Montfrooij,None
3880,University_of_Missouri,David Singh,fuEA7QcAAAAJ
3882,University_of_Missouri,Carsten Ullrich,CHm4c7YAAAAJ
3884,University_of_Missouri,Carlos Wexler,cUXSmksAAAAJ
3886,University_of_Missouri,Ping Yu,AvxuQ_8AAAAJ
3888,University_of_Missouri,Xiaoqin Zou,YtdYIHAAAAAJ
3889,University_of_Kansas,"Bean, Alice L.",None
3890,University_of_Kansas,"Besson, Dave Z",None
3891,University_of_Kansas,"Chan, Wai-Lun",YPp5RbUAAAAJ
3892,University_of_Kansas,"Cravens, Thomas E.",None
3893,University_of_Kansas,"Crossfield, Ian",None
3894,University_of_Kansas,"Delgado, Jennifer",wl3eS34AAAAJ
3895,University_of_Kansas,"Feldman, Hume A.",ujPqZCAAAAAJ
3896,University_of_Kansas,"Fischer, Chris",T70gMZUAAAAJ
3897,University_of_Kansas,"Kirkpatrick, Allison",None
3898,University_of_Kansas,"Kong, Kyoungchul (KC)",None
3899,University_of_Kansas,"Lewis, Ian",m8ThsxUAAAAJ
3900,University_of_Kansas,"Medvedev, Mikhail (Misha) V.",None
3901,University_of_Kansas,"Mills, Elisabeth",jhNudHcAAAAJ
3902,University_of_Kansas,"Murray, Michael J.",G3AiPisAAAAJ
3903,University_of_Kansas,"Peelaers, Hartwin",kzU25KgAAAAJ
3904,University_of_Kansas,"Ralston, John P.",n-TF-RkAAAAJ
3905,University_of_Kansas,"Richard, Matthew",fraRBsIAAAAJ
3906,University_of_Kansas,"Rogan, Christopher",CiD805kAAAAJ
3907,University_of_Kansas,"Royon, Christophe",GmAHki0AAAAJ
3908,University_of_Kansas,"Rudnick, Gregory",I7AwCYIAAAAJ
3909,University_of_Kansas,"Rush, Sarah",n21VtFAAAAAJ
3910,University_of_Kansas,"Sanders, Stephen J.",O1EuSPYAAAAJ
3911,University_of_Kansas,"Shandarin, Sergei F.",None
3912,University_of_Kansas,"Shi, JiCong (Jack)",None
3913,University_of_Kansas,"Tapia Takaki, Daniel",dK8-oAEAAAAJ
3914,University_of_Kansas,"Wilson, Graham W.",UhI0DggAAAAJ
3915,University_of_Kansas,"Wu, Judy Z.",None
3916,University_of_Kansas,"Zhao, Hui",9F-Jk74AAAAJ
3917,University_of_Central_Florida,Ahlam Al-Rawi,sGJYnxYAAAAJ
3918,University_of_Central_Florida,Luca Argenti,0yAemPMAAAAJ
3919,University_of_Central_Florida,Christopher Bennett,8i1_NG8AAAAJ
3920,University_of_Central_Florida,Aniket Bhattacharya,nxkFeowAAAAJ
3921,University_of_Central_Florida,Daniel Britt,None
3922,University_of_Central_Florida,Thomas Brueckner,Zx8zmdkAAAAJ
3923,University_of_Central_Florida,Humberto Campins,None
3924,University_of_Central_Florida,Debashis Chanda,iimFj8cAAAAJ
3925,University_of_Central_Florida,Zenghu Chang,Z_5DVuAAAAAJ
3926,University_of_Central_Florida,Bo Chen,SaXjs4UAAAAJ
3927,University_of_Central_Florida,Zhongzhou Chen,nUizpWEAAAAJ
3928,University_of_Central_Florida,Leonid Chernyak,None
3929,University_of_Central_Florida,Jacquelyn Chini,BEc4-18AAAAJ
3930,University_of_Central_Florida,Michael Chini,PT4KVSUAAAAJ
3931,University_of_Central_Florida,Lee Chow,2hpczm8AAAAJ
3932,University_of_Central_Florida,Joshua Colwell,D-hM3PwAAAAJ
3933,University_of_Central_Florida,James Cooney,None
3934,University_of_Central_Florida,Enrique Del Barco,s8vH0xkAAAAJ
3935,University_of_Central_Florida,Kerri Donaldson Hanna,None
3936,University_of_Central_Florida,Joseph Donoghue,notIKX4AAAAJ
3937,University_of_Central_Florida,Adrienne Dove,None
3938,University_of_Central_Florida,Archana Dubey,p2L7lpcAAAAJ
3939,University_of_Central_Florida,Costas Efthimiou,None
3940,University_of_Central_Florida,Li Fang,U3Sm3-YAAAAJ
3941,University_of_Central_Florida,Xiaofeng Feng,MLsvbdMAAAAJ
3942,University_of_Central_Florida,Yan Fernandez,wPjufFkAAAAJ
3943,University_of_Central_Florida,Elena Flitsiyan,None
3944,University_of_Central_Florida,Joseph Harrington,JQGM1YUAAAAJ
3945,University_of_Central_Florida,Masahiro Ishigami,None
3946,University_of_Central_Florida,Richard Jerousek,gYP-5G0AAAAJ
3947,University_of_Central_Florida,Michael D Johnson,yDXUJdgAAAAJ
3948,University_of_Central_Florida,William Kaden,UkLX3WwAAAAJ
3949,University_of_Central_Florida,Ellen H. Kang,G6sigA4AAAAJ
3950,University_of_Central_Florida,Abdelkader Kara,Adn1zVEAAAAJ
3951,University_of_Central_Florida,Theodora Karalidi,None
3952,University_of_Central_Florida,Saiful Khondaker,dQ7QCvoAAAAJ
3953,University_of_Central_Florida,Richard Klemm,None
3954,University_of_Central_Florida,Slava Kokoouline,None
3955,University_of_Central_Florida,Adam LaMee,1j-ueo4AAAAJ
3956,University_of_Central_Florida,Michael Leuenberger,-kn5W2EAAAAJ
3957,University_of_Central_Florida,Arkadiy Lyakh,PRZh0lUAAAAJ
3958,University_of_Central_Florida,Eduardo Mucciolo,None
3959,University_of_Central_Florida,Yasuyuki Nakajima,29BHJzYAAAAJ
3960,University_of_Central_Florida,Madhab Neupane,8D0GBPgAAAAJ
3961,University_of_Central_Florida,Robert Peale,TSpq5Z8AAAAJ
3962,University_of_Central_Florida,Talat S Rahman,ted1v6oAAAAJ
3963,University_of_Central_Florida,Patrick Schelling,None
3964,University_of_Central_Florida,Alfons Schulte,None
3965,University_of_Central_Florida,Sergey Stolbov,None
3966,University_of_Central_Florida,Suren Tatulian,z5OaFJAAAAAJ
3967,University_of_Central_Florida,Laurene Tetard,aJLIEIgAAAAJ
3968,University_of_Central_Florida,Mihai Vaida,qSlu4LMAAAAJ
3969,University_of_Central_Florida,Christos Velissaris,None
3970,University_of_Central_Florida,Julie Brisset,iOLaz5cAAAAJ
3971,University_of_Central_Florida,Noemi Pinilla-Alonso,mDTxh1cAAAAJ
3972,University_of_Central_Florida,Peter Delfyett,Lzlx1WgAAAAJ
3973,University_of_Central_Florida,Aristide Dogariu,BKT9Mm0AAAAJ
3974,University_of_Central_Florida,Martin Richardson,cWCgUGkAAAAJ
3975,University_of_Central_Florida,Tania Roy,tnpPPIIAAAAJ
3976,University_of_Central_Florida,Bhimsen Shivamoggi,EsywJ5kAAAAJ
3977,University_of_Central_Florida,M.J. Soileau,BQQ2ZrsAAAAJ
3978,University_of_Central_Florida,Konstantin Vodopyanov,RbAECKgAAAAJ
3979,University_of_Central_Florida,Maria Womack,Pvhz8AIAAAAJ
3980,University_of_Central_Florida,Francisco Javier Gonzalez,k4pLnMYAAAAJ
3981,University_of_Central_Florida,Sampyo Hong,bEbIMr8AAAAJ
3982,University_of_Central_Florida,Oleg Lupan,ZbyMYRIAAAAJ
3983,University_of_Central_Florida,Zeidan Omar,bahbb80AAAAJ
3984,University_of_Central_Florida,Peter Potrebko,None
3985,University_of_Central_Florida,Beatriz Roldan Cuenya,JDCJXB4AAAAJ
3986,University_of_Central_Florida,Christiano Brum,GqPzpFcAAAAJ
3987,University_of_Central_Florida,Anish Damodaran,XbGGuVMAAAAJ
3988,University_of_Central_Florida,Jens Lautenbach,CgIjkKEAAAAJ
3989,University_of_Central_Florida,Periasamy Manoharan,None
3990,University_of_Central_Florida,Benetge Perera,QouWRVgAAAAJ
3991,University_of_Central_Florida,Shikha Raizada,ZZ_D3TcAAAAJ
3992,University_of_Central_Florida,Pedrina Terra Dos Santos,None
3993,University_of_Central_Florida,Subith Vasu Sumathi,None
3994,University_of_Central_Florida,Flaviane Venditti,5-MoopUAAAAJ
3995,University_of_Central_Florida,Anne Virkki,None
3996,University_of_Central_Florida,Melissa Martinot,None
3997,University_of_Central_Florida,Imran Khan,XfjFf5MAAAAJ
3998,University_of_Central_Florida,Jaesuk Kwon,3UHrJ7oAAAAJ
3999,University_of_Central_Florida,Duy Le,yb8ttyUAAAAJ
4000,University_of_Central_Florida,Jialin Li,R8kUoEIAAAAJ
4001,University_of_Central_Florida,Ran Liu,9YcKceUAAAAJ
4002,University_of_Central_Florida,Yangyang Liu,0Xt0NRIAAAAJ
4003,University_of_Central_Florida,Nrisimha Murty Madugula,7dObZPEAAAAJ
4004,University_of_Central_Florida,Leos Pohl,None
4005,University_of_Central_Florida,Juan Martin Randazzo,None
4006,University_of_Central_Florida,Volodymyr Turkowski,1CMHrFgAAAAJ
4007,University_of_Central_Florida,Yi Wu,0RVGObQAAAAJ
4008,University_of_Central_Florida,Evgenia Yunusova,None
4009,University_of_Central_Florida,Nathan Aultman,None
4010,University_of_Central_Florida,Jessica Brooks,vKemMIgAAAAJ
4011,University_of_Central_Florida,Nikitta Campbell,None
4012,University_of_Central_Florida,Phillip Chan,R_q2Nh4AAAAJ
4013,University_of_Central_Florida,Rikki Leyva,None
4014,University_of_Central_Florida,Ray Ramotar,None
4015,University_of_Central_Florida,Elizabeth Rivera,aLu-QYEAAAAJ
4016,University_of_Central_Florida,Esperanza Soto,4NQm1E8AAAAJ
4017,University_of_Central_Florida,Leida Vera Nater,None
4018,Missouri_University_of_Science_&_Technology,THOMAS VOJTA,69XybXoAAAAJ
4019,Missouri_University_of_Science_&_Technology,MARCO CAVAGLIA,u3BzscAAAAAJ
4020,Missouri_University_of_Science_&_Technology,Aleksandr Chernatynskiy,MvDjr3kAAAAJ
4021,Missouri_University_of_Science_&_Technology,Daniel Fischer,fuk3qakAAAAJ
4022,Missouri_University_of_Science_&_Technology,Yew San Hor,7Lnl1-AAAAAJ
