id,Affiliation,Name,google_scholar_id
AZRPJMJ5,University_of_California_Berkeley4,Dung-Hai Lee,None
9QJBI0N2,University_of_California_Berkeley4,Steven Louie,m0u9N18AAAAJ
4C9ES13P,University_of_California_Berkeley4,Joel Moore,zdeb4PUAAAAJ
XANXYMMY,University_of_California_Berkeley4,Jeffrey Neaton,lWrEM48AAAAJ
L3SICZ1X,University_of_California_Berkeley4,Geoff Penington,i0bK_soAAAAJ
I6IGDBXQ,University_of_California_Berkeley4,Ashvin Vishwanath,Js1q86YAAAAJ
DV0GANZX,University_of_California_Berkeley4,Norman Yao,jjDlXWMAAAAJ
T54MP8V0,University_of_California_Berkeley4,Mike Zaletel,LGNFXjwAAAAJ
9318K43U,University_of_California_Berkeley4,James Analytis,PcVwAmgAAAAJ
GKYJUZS0,University_of_California_Berkeley4,Robert Birgeneau,bE6Gn5EAAAAJ
NT66R1JR,University_of_California_Berkeley4,John Clarke (E),VioWXMgAAAAJ
CZ6HYJOK,University_of_California_Berkeley4,Michael Crommie,157wzqoAAAAJ
JQYXL7JJ,University_of_California_Berkeley4,Naomi Ginsberg,vDiCUv4AAAAJ
UQB3HQZJ,University_of_California_Berkeley4,Frances Hellman,HnxvchIAAAAJ
RPGT8T1D,University_of_California_Berkeley4,Alessandra Lanzara,None
MNQ13254,University_of_California_Berkeley4,Joseph Orenstein,HXC86u8AAAAJ
TPIYZN95,University_of_California_Berkeley4,Richard Packard (E),None
QJ30TTW3,University_of_California_Berkeley4,Zi Qiang Qiu,None
XMSBOUCL,University_of_California_Berkeley4,R. Ramesh,i95qehIAAAAJ
73XP1XDM,University_of_California_Berkeley4,Charles Shank (E),None
HMG73CAH,University_of_California_Berkeley4,Yuen-Ron Shen (E),None
CTKD06NM,University_of_California_Berkeley4,Irfan Siddiqi,pFgCJ1QAAAAJ
X4KC4OL8,University_of_California_Berkeley4,Dan Stamper-Kurn,W1-hAXkAAAAJ
9J8X0I9Q,University_of_California_Berkeley4,Feng Wang,4-_LLZIAAAAJ
DIL8Z04I,University_of_California_Berkeley4,Alex Zettl,None
TAXE8FI3,University_of_California_Berkeley5,Wick Haxton,None
Y29WUYOJ,University_of_California_Berkeley5,Barbara Jacak,None
KUU0GAPF,University_of_California_Berkeley5,Yury Kolomensky,None
JOFI9RO6,University_of_California_Berkeley5,Gabriel Orebi Gann,None
Q807YOZ7,University_of_California_Berkeley5,Matt C Pyle,None
M3IR7Y5H,University_of_California_Berkeley6,Mina Aganagic,WuBmzsQAAAAJ
4BCSK0Z0,University_of_California_Berkeley6,Raphael Bousso,None
24QO3ZL9,University_of_California_Berkeley6,Mary K. Gaillard (E),None
YOHAFIPX,University_of_California_Berkeley6,Ori Ganor,None
MSPCIZZO,University_of_California_Berkeley6,Lawrence Hall,AKHplAUAAAAJ
BZ9KRL8Z,University_of_California_Berkeley6,Wick Haxton,None
NFUI65T0,University_of_California_Berkeley6,Petr Horava,None
K4JO8XFV,University_of_California_Berkeley6,Hitoshi Murayama,None
OIL2K7TU,University_of_California_Berkeley6,Yasunori Nomura,ebFOvfQAAAAJ
CG9XW63L,University_of_California_Berkeley6,Geoff Penington,i0bK_soAAAAJ
B3OFPON2,University_of_California_Berkeley6,Heather Gray,fTv_TKMAAAAJ
Q0CV94S6,University_of_California_Berkeley6,Barbara Jacak,None
EQ9UAKTG,University_of_California_Berkeley6,Bob Jacobsen,BVY4C30AAAAJ
9QH270Z1,University_of_California_Berkeley6,Yury Kolomensky,None
NYQMDGM8,University_of_California_Berkeley6,Kam-Biu Luk,None
PCXMVZ9C,University_of_California_Berkeley6,Daniel McKinsey,h7wRsWcAAAAJ
KL02ZU8Q,University_of_California_Berkeley6,Gabriel Orebi Gann,None
IVQC9IG9,University_of_California_Berkeley6,Marjorie Shapiro,None
SEWL3ROH,University_of_California_Berkeley6,Haichen Wang,irX4lY8AAAAJ
AH7NYI43,University_of_California_Berkeley6,Michael S. Witherell,None
H5BZX3ZU,Virginia_Tech,Mark Pitt,GdxFTAUAAAAJ
TZHDS2WZ,Virginia_Tech,Associate Chair,X6P8JOIAAAAJ
7AICRIOF,Virginia_Tech,John Simonetti,None
MRDWT9PP,Virginia_Tech,Faculty,Pn8ouvAAAAAJ
Y5XAVT10,Virginia_Tech,Lara Anderson,5M6kfpcAAAAJ
5HNS60DP,Virginia_Tech,Nahum Arav,0_T29JIAAAAJ
F5AC555B,Virginia_Tech,Rana Ashkar,None
5XYWR4ZR,Virginia_Tech,Edwin Barnes,a_WhOCIAAAAJ
BCK7UE9O,Virginia_Tech,Marie Boer,VYlcdeAAAAAJ
1SF796X5,Virginia_Tech,Lay Nam Chang,H-tGD78AAAAJ
NJY8KASP,Virginia_Tech,Shengfeng Cheng,BliJkGMAAAAJ
TXKUOEKV,Virginia_Tech,Sophia Economou,60Wn3gYAAAAJ
S213YIZI,Virginia_Tech,Satoru Emori,xdzlWowAAAAJ
CQ0S5UGE,Virginia_Tech,James Gray,DGCAy20AAAAJ
0YLUANID,Virginia_Tech,Randy Heflin,None
D19Y76GF,Virginia_Tech,Jean Joseph Heremans,None
5GS2O13X,Virginia_Tech,Shunsaku Horiuchi,u_ZK7DcAAAAJ
ONG7Y18Q,Virginia_Tech,Patrick Huber,p_GBQXsAAAAJ
2JE67A11,Virginia_Tech,Nadir Kaplan,ZW-poVAAAAAJ
PMCMVJNH,Virginia_Tech,Giti Khodaparast,None
JVNDN9II,Virginia_Tech,Jonathan Link,lqr1uSEAAAAJ
ZXQE4SJ1,Virginia_Tech,Brenden Magill,jCc8A6UAAAAJ
7Z1G6WLE,Virginia_Tech,Camillo Mariani,_Oo5arwAAAAJ
2RL6EW3W,Virginia_Tech,Travis Merritt,None
0BLJBWBI,Virginia_Tech,Djordje Minic,KwFyS1UAAAAJ
2IMB02JA,Virginia_Tech,Read Montague,rjfj_8AAAAAJ
1WOAVR2C,Virginia_Tech,Seong Ki Mun,Ib76TJgAAAAJ
EQVCFFS1,Virginia_Tech,Vinh Nguyen,5nGba5sAAAAJ
AM8ARY42,Virginia_Tech,Thomas O'Donnell,6tPdlYAAAAAJ
KE9A926M,Virginia_Tech,Kyungwha Park,TIkgmwsAAAAJ
M4QFI7E8,Virginia_Tech,Alexandru Petrescu,AYO9_agAAAAJ
HDT27744,Virginia_Tech,Leo Piilonen,aU3tlWkAAAAJ
5R4S5ABS,Virginia_Tech,Michel Pleimling,7XVpR4kAAAAJ
1FDOLDHT,Virginia_Tech,Hans Robinson,FIyOJAEAAAAJ
YFOW4XEG,Virginia_Tech,Vito Scarola,skKCuvcAAAAJ
ZUD59FS0,Virginia_Tech,Eric Sharpe,sa-LbqcAAAAJ
UAYC8SLB,Virginia_Tech,Ian Shoemaker,Ajnha1AAAAAJ
DFT35O0F,Virginia_Tech,Victoria Soghomonian,None
RD5OF1ED,Virginia_Tech,Tatsu Takeuchi,1BxY-B8AAAAJ
RB83EHZE,Virginia_Tech,Uwe Täuber,None
W7OLKMOW,Virginia_Tech,Bruce Vogelaar,v198wwEAAAAJ
032HSDW4,Virginia_Tech,Adjunct/Affiliate Faculty at VT,None
SR1NUG32,Virginia_Tech,Levon V. Asryan,SSj8p2gAAAAJ
EBG2PB0T,Virginia_Tech,Stephen Eubank,OEjgtVsAAAAJ
J0M00BH9,Virginia_Tech,Louis J. Guido,JldWV38AAAAJ
S9WR82K2,Virginia_Tech,Alexey Onufriev,b7TXx40AAAAJ
PX758LF9,Virginia_Tech,Mark Paul,GYcRVYQAAAAJ
ZD98DDPA,Virginia_Tech,Chenggang Tao,L1duIEcAAAAJ
ERKUZW2V,Virginia_Tech,Adjunct Faculty,UTRJOukAAAAJ
O8W7PDIE,Virginia_Tech,Zheng Chang,nE0TiBwAAAAJ
8BCS0O4K,Virginia_Tech,Rui Li,CkVvikAAAAAJ
VNN84OO7,Virginia_Tech,Yigao Liang,None
98RJGMK0,Virginia_Tech,Ganapati Myneni,None
WVPWGZCN,Virginia_Tech,Zoltan Toroczkai,5orKjqgAAAAJ
K7RQS99D,Virginia_Tech,Emeriti in Residence,Nz8FV6EAAAAJ
ZVZ38HBR,Virginia_Tech,Marvin Blecher,None
BNI6U448,Virginia_Tech,Robert Bowden,asE1C04AAAAJ
XWI0WH2S,Virginia_Tech,John Ficenec,None
CAJJ79R4,Virginia_Tech,David Jenkins,z_IsflYAAAAJ
JC6QKVCA,Virginia_Tech,Jerome Long,None
VG88LU62,Virginia_Tech,Tetsuro Mitzutani,None
UANQ4AES,Virginia_Tech,Jimmy Ritter,KT6q9f8AAAAJ
7REECTD1,Virginia_Tech,Chia Tze,qdvuoyUAAAAJ
HBD987SJ,Virginia_Tech,Clayton WIlliams,GUpJc4MAAAAJ
AQ7CTDLJ,Virginia_Tech,Dick Zallen,None
PFFJJUP1,Virginia_Tech,Royce Zia,None
0J3N0OUE,University_of_Florida,"ACOSTA, Darin",None
CXK5JWUX,University_of_Florida,"AVERY, Paul",None
WMKSCX5W,University_of_Florida,"BARTOS, Imre",Wi7COsAAAAAJ
AU4F1BXP,University_of_Florida,"BISWAS, Amlan",iWZ7vKIAAAAJ
LJKZBX7D,University_of_Florida,"BLECHA, Laura",y4q9TtcAAAAJ
WVFW81U4,University_of_Florida,"CHENG, Hai-Ping",kmw_yGgAAAAJ
2N8P727O,University_of_Florida,"DESERIO, Robert",_Rl2vp8AAAAJ
V2OXSEBP,University_of_Florida,"DIXIT, Purushottam",0mcDrygAAAAJ
G5XQNMCI,University_of_Florida,"FULDA, Paul",ntjw2ScAAAAJ
C0ACN54L,University_of_Florida,"FURIC, Ivan",None
VJNZVW77,University_of_Florida,"GREENE, Laura",RT_Xs6gAAAAJ
59D8LNET,University_of_Florida,"GUAN, Juan",Ko-WdFoAAAAJ
K2MXRTBA,University_of_Florida,"HAGEN, Stephen",0VciCVAAAAAJ
25L7P2YD,University_of_Florida,"HAMLIN, James",8EU45akAAAAJ
3DVG8LHA,University_of_Florida,"HERSHFIELD, Selman",None
U9G12WNU,University_of_Florida,"HIRSCHFELD, Peter",xs7IWm4AAAAJ
GMLR0UMT,University_of_Florida,"HOFFMAN, Silas",rLrSkWgAAAAJ
PNE78PTC,University_of_Florida,"INGERSENT, Kevin",HJ3kzoEAAAAJ
X6JT86HH,University_of_Florida,"KLIMENKO, Sergey",None
141XZJNC,University_of_Florida,"KONIGSBERG, Jacobo",None
EFM57LM3,University_of_Florida,"KRISHNA, Sujata",MUmDp18AAAAJ
FVKXKG7J,University_of_Florida,"KORYTOV, Andrey",None
BOYWVNHB,University_of_Florida,"LAROCHE, Dominique",ywW_et0AAAAJ
FHX3ZD7Y,University_of_Florida,"LEE, Yoonseok",I9Ew9GcAAAAJ
D3VP9PYL,University_of_Florida,"MASLOV, Dmitrii",tCzt7q4AAAAJ
FOVROGYC,University_of_Florida,"MATCHEV, Konstantin",None
W93LWADR,University_of_Florida,"MATCHEVA, Katia",None
QL7F6QME,University_of_Florida,"McGILL, Kathryn",efg8QqwAAAAJ
ANUCXEB3,University_of_Florida,"MEISEL, Mark",YwHOaJoAAAAJ
Z3W9KEO8,University_of_Florida,"MITSELMAKHER, Guenakh",None
SRUV157I,University_of_Florida,"MUELLER, Guido",YdjQqwgAAAAJ
ZUQXK5OS,University_of_Florida,"MUTTALIB, Khandker",None
9J8MXM4T,University_of_Florida,"RAMOND, Pierre",wBX8jeAAAAAJ
4OCD1Z69,University_of_Florida,"RAY, Heather",None
MYEXT7DK,University_of_Florida,"REITZE, David",Ng7hBtkAAAAJ
1Q14NLHU,University_of_Florida,"RINZLER, Andrew",o6gbyeQAAAAJ
K2O08ZWI,University_of_Florida,"SAAB, Tarek",None
CBJ2TIDP,University_of_Florida,"SIKIVIE, Pierre",None
EC12IDUF,University_of_Florida,"STANTON, Christopher",sK17fe0AAAAJ
8H0K5WA2,University_of_Florida,"STEINKE, Lucia",o0ICuMQAAAAJ
YJDBDBN1,University_of_Florida,"STEWART, Gregory",OHvZ2XYAAAAJ
JRDAXI13,University_of_Florida,"SULLIVAN, Neil",N8IGAjEAAAAJ
C0VDFWAI,University_of_Florida,"TAKANO, Yasumasa",None
NFAH5ZVW,University_of_Florida,"TANNER, David",cdI5QFMAAAAJ
5ME7PK2Y,University_of_Florida,"THORN, Charles",vKsAssAAAAAJ
2SJMAEED,University_of_Florida,"WANG, Yuxuan",9XSvNkUAAAAJ
51EITNAB,University_of_Florida,"WEATHERFORD, Shawn",2rzj5ncAAAAJ
TJF9D2LF,University_of_Florida,"WHITING, Bernard",YTPEpxgAAAAJ
Y1UJF1YV,University_of_Florida,"WILL, Clifford",nhZn5goAAAAJ
K5WWWV0R,University_of_Florida,"WOODARD, Richard",DGTuYmkAAAAJ
L52OH0VF,University_of_Florida,"XUE, BingKan",4FJTXKQAAAAJ
FF4M1IS1,University_of_Florida,"XUE, Wei",A-U10w8AAAAJ
2TLBK9WP,University_of_Florida,"YELTON, John",uC1txpUAAAAJ
IKBJF488,University_of_Florida,"ZHANG, Xiaoguang",4Y85AmsAAAAJ
5ECW0BAU,University_of_Florida,"ZHANG, Xiao-Xiao",HcmwlfMAAAAJ
4TGEJPB6,University_of_Wisconsin,Yang Bai,pJ7FlEYAAAAJ
Y194JPA5,University_of_Wisconsin,A. B. Balantekin,None
BDJSVCDS,University_of_Wisconsin,Vernon Barger,mM8nEskAAAAJ
G5638ODC,University_of_Wisconsin,Keith Bechtol,None
FJJ8C5G4,University_of_Wisconsin,Uwe Bergmann,1ksjPSoAAAAJ
TWCAE6XJ,University_of_Wisconsin,Kevin Black,jmTm7ZgAAAAJ
O365M41G,University_of_Wisconsin,Stanislav Boldyrev,None
RAIJOHM6,University_of_Wisconsin,Tulika Bose,IY8ZatYAAAAJ
5HA68FW4,University_of_Wisconsin,Victor Brar,TtACAlwAAAAJ
VRNDUM0Y,University_of_Wisconsin,Duncan Carlsmith,_5j9q7MAAAAJ
OGYDWKPV,University_of_Wisconsin,Daniel J Chung,9zC2C_4AAAAJ
EF522523,University_of_Wisconsin,Susan Coppersmith,fPtTkdkAAAAJ
V6KK0323,University_of_Wisconsin,Sridhara Dasu,5JXUTSgAAAAJ
T4E6A558,University_of_Wisconsin,Jan Egedal,None
XN1GHGOC,University_of_Wisconsin,Mark A Eriksson,laMrb-wAAAAJ
6XA0E433,University_of_Wisconsin,Lisa L Everett,None
8DBR94HL,University_of_Wisconsin,Ke Fang,GqzTEdcAAAAJ
TQB6W5W8,University_of_Wisconsin,Cary B Forest,mX9DaykAAAAJ
D4RWMZNO,University_of_Wisconsin,Pupa Gilbert,M8dQ0YsAAAAJ
ZRM7GSIO,University_of_Wisconsin,Francis L Halzen,None
FQY0LCDM,University_of_Wisconsin,Kael D Hanson,None
SRU5HD13,University_of_Wisconsin,Akikazu Hashimoto,None
7GAUFTU9,University_of_Wisconsin,Matthew F Herndon,None
SSIOXBC7,University_of_Wisconsin,Robert J Joynt,None
H3TGIK8Z,University_of_Wisconsin,Albrecht Karle,None
UY6XO416,University_of_Wisconsin,Shimon Kolkowitz,BTUL6v8AAAAJ
1BZ9J18Q,University_of_Wisconsin,James E Lawler,None
VSMC8WU5,University_of_Wisconsin,Alex Levchenko,3uFGkRYAAAAJ
NRII7EYZ,University_of_Wisconsin,Lu Lu,ZSGn07MAAAAJ
51PGGNVF,University_of_Wisconsin,Dan McCammon,jffhRgkAAAAJ
CQS6D6J9,University_of_Wisconsin,Robert F McDermott,MEMRRAIAAAAJ
5L0H1ZXX,University_of_Wisconsin,Moritz Münchmeyer,rRZtQ9QAAAAJ
CD33V4NC,University_of_Wisconsin,Marshall F Onellion,None
OI0F7X3K,University_of_Wisconsin,Kimberly J. Palladino,None
VJSJG1B1,University_of_Wisconsin,Yibin Pan,None
K72LVN6J,University_of_Wisconsin,Jeff Parker,QPymH70AAAAJ
OK2S7G9L,University_of_Wisconsin,Brian Rebel,fRR6M0IAAAAJ
23KGYTBH,University_of_Wisconsin,Mark Rzchowski,YRmBp_QAAAAJ
HZKMWBRK,University_of_Wisconsin,Mark Saffman,d5jVVBoAAAAJ
48L8WWWT,University_of_Wisconsin,John S Sarff,None
A3W0B98N,University_of_Wisconsin,Gary Shiu,7_B0r5MAAAAJ
SL55R7HM,University_of_Wisconsin,Paul W Terry,None
YVG8ELTS,University_of_Wisconsin,Peter T Timbie,None
NZZANL30,University_of_Wisconsin,Justin Vandenbroucke,fORg1sgAAAAJ
LBBEOGCK,University_of_Wisconsin,Maxim G Vavilov,zpEDv9QAAAAJ
4SJ4W1P7,University_of_Wisconsin,Thad G Walker,Wq6JQhwAAAAJ
V1017E0B,University_of_Wisconsin,Sau Lan Yu Wu,None
RHZ0AV5B,University_of_Wisconsin,Deniz Yavuz,oCEzj40AAAAJ
A66XM2WY,University_of_Wisconsin,Ellen G Zweibel,None
SJ24NAZN,University_of_Illinois_at_UrbanaChampaign,Peter Abbamonte,EYFl-BUAAAAJ
2DDOTH45,University_of_Illinois_at_UrbanaChampaign,Peter Adshead,None
CFHPN00D,University_of_Illinois_at_UrbanaChampaign,Aleksei Aksimentiev,vbJV5jgAAAAJ
K6KML2UI,University_of_Illinois_at_UrbanaChampaign,Katie Ansell,None
QJDNQR32,University_of_Illinois_at_UrbanaChampaign,Douglas H. Beck,None
GGPN160Q,University_of_Illinois_at_UrbanaChampaign,Alexey Bezryadin,None
S4NKDYTG,University_of_Illinois_at_UrbanaChampaign,Barry Bradlyn,kGjhhG8AAAAJ
4A08KKBN,University_of_Illinois_at_UrbanaChampaign,David M. Ceperley,None
CQP0K0GD,University_of_Illinois_at_UrbanaChampaign,Yann Robert Chemla,None
60NARKTS,University_of_Illinois_at_UrbanaChampaign,Bryan K. Clark,None
Y3281Q1A,University_of_Illinois_at_UrbanaChampaign,S. Lance Cooper,UEUl4fYAAAAJ
5OZ5EF8Y,University_of_Illinois_at_UrbanaChampaign,Jacob P. Covey,cEvWWSwAAAAJ
UQZGQ1TV,University_of_Illinois_at_UrbanaChampaign,Karin A. Dahmen,None
48ZMGU3E,University_of_Illinois_at_UrbanaChampaign,Brian Leeds DeMarco,None
C1SZZAJR,University_of_Illinois_at_UrbanaChampaign,Patrick I. Draper,None
3G6Q1B2Q,University_of_Illinois_at_UrbanaChampaign,James N. Eckstein,None
VP08FS3E,University_of_Illinois_at_UrbanaChampaign,Aida X. El-Khadra,None
Y49N2RM3,University_of_Illinois_at_UrbanaChampaign,Thomas Faulkner,4b75Uv4AAAAJ
O8NZNNKV,University_of_Illinois_at_UrbanaChampaign,Jeffrey P. Filippini,mb-p5FcAAAAJ
KOMPKCN8,University_of_Illinois_at_UrbanaChampaign,Eduardo H. Fradkin,None
0FFDP6DJ,University_of_Illinois_at_UrbanaChampaign,Bryce Gadway,AK35v68AAAAJ
LXPXXNFD,University_of_Illinois_at_UrbanaChampaign,Charles Forbes Gammie,None
P52KCAKO,University_of_Illinois_at_UrbanaChampaign,Russ Giannetta,None
O8MFA9V9,University_of_Illinois_at_UrbanaChampaign,Nigel D. Goldenfeld,None
6OEMPY8J,University_of_Illinois_at_UrbanaChampaign,Ido Golding,MYZVrRYAAAAJ
S3EHPKPV,University_of_Illinois_at_UrbanaChampaign,Elizabeth Goldschmidt,9XCPr4gAAAAJ
93EU9DBE,University_of_Illinois_at_UrbanaChampaign,George D. Gollin,None
4VFSIWON,University_of_Illinois_at_UrbanaChampaign,Matthias Grosse Perdekamp,KeL5Y3MAAAAJ
1ZKDT2QY,University_of_Illinois_at_UrbanaChampaign,Gilbert Holder,qg2R34AAAAAJ
O7AEXPQI,University_of_Illinois_at_UrbanaChampaign,Benjamin Hooberman,mHI8d_YAAAAJ
OH9UNZ14,University_of_Illinois_at_UrbanaChampaign,Taylor L. Hughes,Mix6cbcAAAAJ
S1JPQHMV,University_of_Illinois_at_UrbanaChampaign,Yonatan Frederick Kahn,None
SB57ZLYB,University_of_Illinois_at_UrbanaChampaign,Sangjin Kim,HcCFeUIAAAAJ
8HFYCUHI,University_of_Illinois_at_UrbanaChampaign,Angela Kou,tnES8xIAAAAJ
CM6EZ190,University_of_Illinois_at_UrbanaChampaign,Eric Kuo,8FOikAcAAAAJ
8ZQZJCGJ,University_of_Illinois_at_UrbanaChampaign,Paul G. Kwiat,None
IMGR67FH,University_of_Illinois_at_UrbanaChampaign,Robert G. Leigh,9P0xmzsAAAAJ
MMC7KV76,University_of_Illinois_at_UrbanaChampaign,"Jorge Jose Leite Noronha, Jr",None
2IYTQ101,University_of_Illinois_at_UrbanaChampaign,Virginia Lorenz,None
PT7JQKZ6,University_of_Illinois_at_UrbanaChampaign,Gregory MacDougall,mTVDODsAAAAJ
Q8INA5WU,University_of_Illinois_at_UrbanaChampaign,Vidya Madhavan,PwHjGrMAAAAJ
RYTQ5ML4,University_of_Illinois_at_UrbanaChampaign,Fahad Mahmood,5nWl5G4AAAAJ
XV3YCYDJ,University_of_Illinois_at_UrbanaChampaign,Naomi C R Makins,None
LHF2AV1D,University_of_Illinois_at_UrbanaChampaign,Nadya Mason,5EYjEVUAAAAJ
DAL1L6RG,University_of_Illinois_at_UrbanaChampaign,Telemachos Ch Mouschovias,None
KPJEK8BK,University_of_Illinois_at_UrbanaChampaign,Munir H. Nayfeh,None
UCP6QCFY,University_of_Illinois_at_UrbanaChampaign,Mark Neubauer,jxy08CgAAAAJ
IKVIATFV,University_of_Illinois_at_UrbanaChampaign,Jaki Noronha-Hostler,None
JV5YUS6C,University_of_Illinois_at_UrbanaChampaign,Jen-Chieh Peng,None
XCVB34UA,University_of_Illinois_at_UrbanaChampaign,Wolfgang Pfaff,H5fUUMAAAAAJ
DN4E4RK7,University_of_Illinois_at_UrbanaChampaign,Philip W. Phillips,KJiFumUAAAAJ
0C4V0BRT,University_of_Illinois_at_UrbanaChampaign,Kevin T. Pitts,xg6AkkUAAAAJ
ZAUPO0TB,University_of_Illinois_at_UrbanaChampaign,Mats A. Selen,None
8IQY2PE5,University_of_Illinois_at_UrbanaChampaign,Paul R. Selvin,None
67SIV7CE,University_of_Illinois_at_UrbanaChampaign,Stuart L. Shapiro,None
TYN8KSR2,University_of_Illinois_at_UrbanaChampaign,Jessie Shelton,None
HXD55W5N,University_of_Illinois_at_UrbanaChampaign,Anne M. Sickles,None
21RV9W4O,University_of_Illinois_at_UrbanaChampaign,Jun Song,4LyrY8MAAAAJ
C551426C,University_of_Illinois_at_UrbanaChampaign,Tim Stelzer,UGsfenkAAAAJ
9VTF5FRF,University_of_Illinois_at_UrbanaChampaign,Michael Stone,vyrKARwAAAAJ
OHX3RT1N,University_of_Illinois_at_UrbanaChampaign,Dale J. Van Harlingen,None
HNFKTC8U,University_of_Illinois_at_UrbanaChampaign,Joaquin Daniel Vieira,None
WDJQX0KL,University_of_Illinois_at_UrbanaChampaign,Smitha Vishveshwara,None
NCIULMJS,University_of_Illinois_at_UrbanaChampaign,Lucas K. Wagner,None
IO4SWDG2,University_of_Illinois_at_UrbanaChampaign,Helvi Witek,None
TV35EL7O,University_of_Illinois_at_UrbanaChampaign,Nicolas Yunes,BWIAsTgAAAAJ
LX99JF8X,University_of_Georgia,Phillip Stancil,None
6TGYTD6U,University_of_Georgia,Yohannes Abate,None
G592P9JD,University_of_Georgia,Michael Bachmann,9gTyw1wAAAAJ
V7H6I6R4,University_of_Georgia,Jean-Pierre Caillault,10lzJlUAAAAJ
OFXEGRSK,University_of_Georgia,Benjamin Cooley,None
IEEUTUMX,University_of_Georgia,Tara Cotten,None
JEEHIVLZ,University_of_Georgia,Alan Dorsey,oe0o9YUAAAAJ
OM629HS5,University_of_Georgia,Andrei Galiautdinov,AL4dM6wAAAAJ
HULI59NV,University_of_Georgia,Michael Geller,JpTaS90AAAAJ
LP0M12Y2,University_of_Georgia,Cassandra Hall,USGkakkAAAAJ
KDCFIJHD,University_of_Georgia,David Landau,VnSaXAsAAAAJ
VG255V2O,University_of_Georgia,Steven Lewis,wTBeAJcAAAAJ
CYFDRRO4,University_of_Georgia,Loris Magnani,6sJ4JbIAAAAJ
QRPMCSQB,University_of_Georgia,Henning Meyer,Il1GjHAAAAAJ
AWIMP3PI,University_of_Georgia,K.K. Mon,None
E7Z8XAG7,University_of_Georgia,Kanzo Nakayama,I8GQ86MAAAAJ
1LGZYS6F,University_of_Georgia,Tho Nguyen,5nGba5sAAAAJ
D9L7YV46,University_of_Georgia,Heinz-Bernd Schuttler,g9cKfUEAAAAJ
IUN2U4ET,University_of_Georgia,Robin Shelton,None
3I0B6BQC,University_of_Georgia,Inseok Song,F1xwl-AAAAAJ
T5IWEAAF,University_of_Georgia,Susanne Ullrich,None
FUFLUWLN,University_of_Georgia,Nandana Weliweriya,o3g90nEAAAAJ
V69YT7DU,University_of_Georgia,Craig Wiegert,None
7I285V34,University_of_Georgia,Qun Zhao,Pp-o5EsAAAAJ
USIO7XVU,University_of_Georgia,Yiping Zhao,nYCk8JQAAAAJ
O5NHYYP3,University_of_Georgia,Jonathan Arnold,agniy_EAAAAJ
J83PDRR5,University_of_Georgia,Simona E. Hunyadi Murph,J8_Xk9cAAAAJ
R6ZNBK5S,University_of_Georgia,Joao Antonio Plascak,None
KTUJWGRE,University_of_Georgia,Melanie Reber,aQAU6AcAAAAJ
KC9E40JK,University_of_Georgia,Neda Alsadat Aghamiri,None
0W9NBJWE,University_of_Georgia,Dilimulati Aierken,None
KB4F5SVB,University_of_Georgia,Mona Asadinamin,None
8HGPP2K0,University_of_Georgia,Layne Bradley,eqNVwaoAAAAJ
CKEXMFC1,University_of_Georgia,Thomas Carroll,oS9vDdUAAAAJ
6XSETAA5,University_of_Georgia,Yifan Dai,OB1Oxs0AAAAJ
72AQN6CS,University_of_Georgia,Alireza Fali,VTbWwk0AAAAJ
0LDEUKD6,University_of_Georgia,Garrett Floyd,None
6Z5I5PE1,University_of_Georgia,Mahdi Ghafari,2dq57qIAAAAJ
YLKZ9576,University_of_Georgia,Kellan Gibson,None
ZSFI01MO,University_of_Georgia,Jason Gilchrist,None
QQ5OPS9S,University_of_Georgia,Adam Grice,None
8UUPP4V6,University_of_Georgia,Zizhe Hu,None
HTG3IFM8,University_of_Georgia,Nima Karimitari,None
I3L243HU,University_of_Georgia,Maninder Kaur,nhqHCd4AAAAJ
YS3EKFKT,University_of_Georgia,Hoang Luong,KqxXUuwAAAAJ
S7RMBU53,University_of_Georgia,Brett Meerdink,None
Z9YPXZE8,University_of_Georgia,Darin Mihalik,None
C7G412YZ,University_of_Georgia,Abed Mohamadzade,thWwstAAAAAJ
MFXSVOF8,University_of_Georgia,William Reeves,NfCK-aQAAAAJ
7B4R01NK,University_of_Georgia,Lauren Sgro,None
QBMNHHU8,University_of_Georgia,Learnmore Shenje,Z6gT9JMAAAAJ
3K9J5UNB,University_of_Georgia,Sarita Shrestha,HCJOMbgAAAAJ
6BUBAIGS,University_of_Georgia,Ked Sitarachu,None
UBRZGCPH,University_of_Georgia,Eric Suter,EBWa8XQAAAAJ
X9OSY8GP,University_of_Georgia,Zahra Sadat Taghadomi Sarabi,None
G8NMAUQO,University_of_Georgia,Jason Terry,CjRkV28AAAAJ
I8EESU8R,University_of_Georgia,Chen Wang,36gSGWkAAAAJ
MWI963B2,University_of_Georgia,Sydney Whilden,None
2ZAQCXLO,University_of_Rochester,Govind Agrawal,StqcycAAAAAJ
K4KH8E5H,University_of_Rochester,"BenZvi, Segev Y.",None
91QZNIA4,University_of_Rochester,"Bergstralh, Dan T.",HQih2xkAAAAJ
UQ6FAP07,University_of_Rochester,"Betti, Riccardo",qvjorcAAAAAJ
X222P9N9,University_of_Rochester,"Bigelow, Nicholas P.",None
IA7NQX7R,University_of_Rochester,"Blackman, Eric G.",GuVQh3YAAAAJ
XLKQLDEP,University_of_Rochester,"Blok, Machiel",XnUMcGcAAAAJ
